Rating,Date
8.3,05/11/2014
8.3,15/07/2010
8.4,16/07/2008
6.2,15/11/2017
7.7,10/06/2005
7.7,16/07/2012
5.8,23/03/2016
6.5,12/06/2013
8.2,19/10/2006
7.4,19/07/2017
8.2,11/10/2000
6.9,24/05/2002
6,16/04/2014
0,15/07/2020
7.2,02/04/1999
7,25/12/2008
6.7,01/01/1997
6.9,14/10/2005
6.8,19/08/2015
