Rating,Date
8.7,14/03/1972
8.6,20/12/1974
7.1,13/12/1978
7.4,24/12/1990
6.7,04/12/1980
5.8,15/11/1974
6.6,14/12/1984
4.5,21/08/1992
7.2,02/11/2006
5.3,23/10/1987
0,16/05/1977
0,01/06/1983
