target,budget,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
80,20000000,5.860714285714286,5.97241379310345,2.6666666666666665,6.376000000000001,6.439285714285714,5.067857142857144,5.1375,5.273684210526317,6.030882352941176,6.120895522388061,7.246,10.925,4.269,13.9,3.634,3.506,1.164,4.114,4.762,19.358,3.6235294117647054,6.3192,6.314285714285715,3.6235294117647054,3.6235294117647054,3.6235294117647054,3.6235294117647054,2.093,2.164,2.68,2.093,2.093,2.093,2.093
